person,0.9981759786605835,24563
person,0.9977902173995972,43356
person,0.9976067543029785,23486
person,0.9962791800498962,15028
person,0.9960970282554626,37977
person,0.9960852861404419,22865
horse,0.9902475476264954,28230
person,0.9852230548858643,2706
person,0.984276533126831,5802
person,0.9546576142311096,3612
person,0.9251168370246887,16012
person,0.8990423083305359,1572
person,0.8522667288780212,27291
horse,0.7628836035728455,46656
horse,0.7401577234268188,56470
person,0.6426259279251099,1409
horse,0.5297681093215942,13871
backpack,0.5216066241264343,5904
