person,0.9907487034797668,1597
person,0.9535535573959351,2225
person,0.9534411430358887,2718
bench,0.9395012259483337,7686
person,0.9143919348716736,1152
person,0.818355917930603,1320
person,0.8104966878890991,827
umbrella,0.803142249584198,5488
person,0.7936583161354065,667
umbrella,0.7844474911689758,7234
person,0.7597037553787231,809
person,0.7165969610214233,998
umbrella,0.7095628380775452,54930
person,0.6759586930274963,930
person,0.6395729184150696,580
person,0.6375768780708313,2164
person,0.6292863488197327,733
person,0.6288384199142456,598
person,0.6063849925994873,715
umbrella,0.5959608554840088,15420
person,0.5902971029281616,437
person,0.5801168084144592,1334
person,0.5546804666519165,914
umbrella,0.5518695712089539,53724
person,0.5447335243225098,951
person,0.5227611660957336,792
