person,0.9977890253067017,25248
person,0.9948309063911438,11975
person,0.9930012226104736,16618
person,0.9898985028266907,12126
person,0.9895076155662537,20063
person,0.9892160892486572,15786
person,0.988215446472168,11034
person,0.9866384267807007,11680
person,0.9729840159416199,11349
person,0.9707227945327759,12616
person,0.9262862205505371,13313
person,0.9212011694908142,5338
person,0.9201191067695618,6186
person,0.8786101937294006,9502
person,0.6568512320518494,1765
handbag,0.6402690410614014,1535
person,0.6167882084846497,4208
person,0.5304567217826843,4641
