person,0.9951348900794983,36015
person,0.9848613739013672,27565
vase,0.9701931476593018,826
vase,0.9514526724815369,932
potted plant,0.9158362150192261,3209
chair,0.8899882435798645,12858
book,0.8696467280387878,1152
book,0.8528689742088318,2510
book,0.8187432289123535,1563
book,0.7875665426254272,1272
book,0.7805944681167603,1327
book,0.7685983180999756,1530
book,0.7115499377250671,1079
book,0.6958297491073608,4644
potted plant,0.6720139980316162,2426
book,0.6635376811027527,953
book,0.6491472125053406,1027
book,0.5849525332450867,62992
cup,0.5171049237251282,1116
book,0.5139725804328918,1411
