person,0.9985846281051636,13803
person,0.9982231259346008,8075
person,0.9977396726608276,5704
person,0.9966433048248291,11231
person,0.9941178560256958,1994
person,0.9922118186950684,3578
person,0.9913585186004639,5899
person,0.9892026782035828,1933
person,0.9844339489936829,2469
person,0.9839975833892822,5281
person,0.9733067750930786,2116
person,0.9574015736579895,1953
backpack,0.9479826092720032,1851
person,0.8314262628555298,1015
surfboard,0.7913880348205566,4894
person,0.6546303033828735,473
person,0.6470265984535217,895
person,0.604324460029602,865
person,0.5766714215278625,86
surfboard,0.5748304724693298,1320
