person,0.9739340543746948,29434
person,0.9639819860458374,57466
person,0.9535284042358398,41944
person,0.9325574636459351,14794
person,0.9239000678062439,19583
tie,0.8694370985031128,1790
person,0.8654605746269226,33757
person,0.8539023995399475,35799
person,0.8511666059494019,28027
person,0.8465300798416138,21218
person,0.8413108587265015,32647
person,0.8113871216773987,30038
person,0.8043311834335327,28146
person,0.7678011655807495,33507
person,0.7507069110870361,8116
person,0.7370789051055908,6467
person,0.700149655342102,18980
tie,0.6964907050132751,270
person,0.6922605037689209,10006
person,0.6862155199050903,8254
person,0.6777375340461731,13884
person,0.6314719915390015,5357
person,0.6153092980384827,17765
person,0.5883591175079346,16041
person,0.5811028480529785,16788
person,0.5530096888542175,7716
person,0.537734866142273,16448
person,0.5304355025291443,20815
person,0.529105544090271,13631
person,0.5158543586730957,9831
