person,0.9985132813453674,12303
person,0.9981681108474731,32305
person,0.9948305487632751,21867
person,0.9931827187538147,35557
person,0.9923551082611084,10330
person,0.9837977290153503,7560
person,0.9800304770469666,10912
person,0.9457648396492004,4767
person,0.943112850189209,15285
car,0.9163244962692261,10791
person,0.8956021070480347,1821
person,0.882537841796875,5074
tie,0.872725784778595,974
person,0.7803823351860046,4734
chair,0.7485377192497253,11161
person,0.7036264538764954,2124
bottle,0.6962767839431763,722
backpack,0.6457776427268982,2322
handbag,0.6044543981552124,2305
person,0.6007269620895386,1627
person,0.5972634553909302,4576
person,0.5808410048484802,4461
person,0.5041742920875549,665
