person,0.9973012804985046,10455
person,0.9940087795257568,29125
person,0.9896500110626221,13372
person,0.9872963428497314,13033
person,0.9829948544502258,9922
person,0.982955813407898,9574
person,0.9826799631118774,48223
person,0.9715138077735901,12897
person,0.9505131244659424,11296
person,0.9255088567733765,15878
person,0.9237158298492432,2842
person,0.9066734313964844,9606
person,0.8324654698371887,10299
person,0.8063784837722778,6574
person,0.7954309582710266,5999
person,0.7680076956748962,7806
handbag,0.6890539526939392,2338
person,0.6862826347351074,3512
person,0.6724934577941895,2421
person,0.6275259852409363,5241
person,0.5086748003959656,3204
handbag,0.5075453519821167,2548
