person,0.9956724643707275,79779
chair,0.9798914790153503,11535
person,0.9788636565208435,68036
person,0.9725409150123596,45678
person,0.9684217572212219,57623
person,0.9634347558021545,70929
person,0.9585052728652954,29767
person,0.9509905576705933,11479
person,0.9438025951385498,27198
person,0.9400562644004822,29072
person,0.9251796007156372,24125
person,0.823599636554718,5685
chair,0.802289605140686,32516
person,0.7470268607139587,5199
chair,0.7249116897583008,18935
chair,0.7079065442085266,5768
person,0.7014577984809875,9714
person,0.5237401127815247,156611
person,0.5041236877441406,19776
