person,0.9884775280952454,2499
person,0.9701856374740601,2948
person,0.9679269790649414,2626
person,0.9552325010299683,2623
person,0.9545384645462036,2901
person,0.9347001910209656,1181
person,0.8991274237632751,2846
person,0.8679443001747131,3830
person,0.8581075668334961,2189
person,0.8370090126991272,2554
person,0.8260759711265564,2278
person,0.8243285417556763,1012
person,0.8121241331100464,1491
person,0.8043143153190613,953
person,0.7986697554588318,3852
person,0.7614923119544983,2685
person,0.7282469868659973,1975
person,0.7281516194343567,2704
person,0.7214894890785217,3239
person,0.6740469932556152,2752
person,0.6607728600502014,1182
truck,0.6420751810073853,25311
truck,0.5976670980453491,56667
person,0.5798431038856506,2538
person,0.5437104105949402,356
person,0.5344550609588623,2289
