person,0.9981050491333008,72774
person,0.9964662790298462,13885
person,0.993353009223938,24585
person,0.9932839870452881,53604
person,0.9892175197601318,36419
person,0.9839263558387756,49262
person,0.9775418043136597,11296
person,0.9469004273414612,5617
person,0.9457041025161743,3496
person,0.8949742317199707,5190
person,0.8518065810203552,3729
person,0.8461028337478638,4346
person,0.8348181843757629,4853
person,0.8274012804031372,11929
person,0.8016855716705322,2194
person,0.7844050526618958,9301
person,0.7694319486618042,1844
person,0.7662997245788574,23415
person,0.702200174331665,2856
person,0.6857441067695618,2696
person,0.6842920780181885,50171
person,0.5753470659255981,2289
person,0.5701783895492554,1671
person,0.5371526479721069,1947
handbag,0.5120607018470764,2661
