person,0.9944174289703369,13927
person,0.9893772602081299,18858
person,0.9889423847198486,19299
person,0.9861814379692078,27776
person,0.9817067980766296,2502
person,0.9800772070884705,14803
person,0.9753121137619019,2672
person,0.9682125449180603,15573
person,0.9453730583190918,11269
person,0.9437025785446167,6413
person,0.9189586043357849,9901
person,0.8939785361289978,2418
person,0.8852921724319458,4268
person,0.8690148591995239,21954
person,0.8633489012718201,5549
person,0.8070497512817383,2709
person,0.6867235898971558,2685
person,0.684383749961853,2140
person,0.6578004360198975,9734
person,0.6354569792747498,2671
person,0.6267949342727661,3832
person,0.6094759702682495,891
person,0.5546084642410278,544
person,0.5366513729095459,1177
person,0.52068692445755,1826
