person,0.9980146884918213,7255
person,0.9979548454284668,23146
person,0.9917519688606262,14050
person,0.980556309223175,10329
person,0.9708430171012878,3327
person,0.962956964969635,5537
person,0.9363930821418762,4714
person,0.9275385141372681,14240
person,0.9254363179206848,4995
person,0.9007818698883057,4391
person,0.8902267217636108,5225
person,0.8676241636276245,1361
horse,0.8300817012786865,13930
person,0.8068081140518188,10441
person,0.8031102418899536,9680
person,0.6940706968307495,4908
umbrella,0.6561826467514038,1606
person,0.6113196015357971,7837
person,0.5657282471656799,4422
