person,0.9975851774215698,87913
person,0.9963196516036987,148605
person,0.9954517483711243,67676
person,0.9908333420753479,42067
person,0.9907026290893555,33060
person,0.9868042469024658,30913
person,0.9779407978057861,11606
person,0.967336893081665,15425
person,0.9663878679275513,13713
person,0.9642285704612732,14987
person,0.9520255923271179,15180
person,0.9468066096305847,12787
person,0.9392271041870117,29514
bowl,0.9332193732261658,49157
person,0.932357907295227,11155
person,0.9124330282211304,19430
person,0.9106473326683044,13143
person,0.8812030553817749,10573
person,0.8575776219367981,10143
person,0.7103708386421204,1713
person,0.6049020886421204,5784
person,0.5567642450332642,60789
sandwich,0.5106616616249084,2161
