person,0.9901190996170044,9372
person,0.9893298745155334,8085
person,0.9812384843826294,8010
person,0.9798349738121033,4153
person,0.9590434432029724,2260
person,0.9558528065681458,6711
person,0.9502453207969666,7194
person,0.9386806488037109,6094
person,0.9283388257026672,4680
person,0.9278725385665894,3645
person,0.9177641272544861,7854
person,0.9083199501037598,11385
person,0.8756588101387024,1333
person,0.862985372543335,3447
person,0.821936309337616,1222
person,0.8003183007240295,3081
person,0.771632969379425,4827
person,0.7181507349014282,2280
person,0.696482241153717,697
person,0.6451156735420227,1748
person,0.6017561554908752,3407
person,0.5921782851219177,3666
backpack,0.5592532753944397,1120
