person,0.9929783940315247,9616
person,0.9725611209869385,9742
person,0.9657113552093506,1522
person,0.9468441009521484,8419
person,0.944563627243042,443
person,0.8860869407653809,9605
person,0.8624690771102905,1467
person,0.8434514403343201,9971
truck,0.8370965123176575,17767
person,0.827580451965332,1310
person,0.8205251693725586,1216
person,0.8127557635307312,7847
person,0.7896992564201355,1692
person,0.7786269783973694,3487
person,0.7717441320419312,10087
person,0.768318772315979,1460
person,0.761914074420929,1208
person,0.7393160462379456,912
person,0.6386106610298157,1135
person,0.6110649704933167,2074
person,0.6029731035232544,1248
car,0.5902583599090576,3050
person,0.5558070540428162,6426
person,0.5450769066810608,1683
truck,0.5381128787994385,14448
person,0.5250346064567566,3510
