person,0.9950609803199768,1594
train,0.9868680238723755,48529
person,0.98308265209198,750
train,0.9818363189697266,13840
train,0.9405010342597961,5339
person,0.8805253505706787,768
person,0.7854619026184082,497
person,0.7353568077087402,359
person,0.7336642146110535,221
truck,0.7207910418510437,745
car,0.7207311987876892,556
car,0.7157296538352966,3390
person,0.7007662653923035,2182
person,0.6607382893562317,938
person,0.6424240469932556,447
person,0.5716732144355774,481
person,0.5688365697860718,928
person,0.5582996010780334,830
car,0.5198718905448914,648
person,0.5159873366355896,1501
