bottle,0.955898106098175,20575
bottle,0.9214693307876587,16041
bottle,0.9202782511711121,23669
bottle,0.9160234928131104,17167
bottle,0.9032872319221497,14180
refrigerator,0.8995009064674377,694194
bottle,0.8835107088088989,20756
bottle,0.8725422620773315,30770
bottle,0.8686996698379517,20030
bottle,0.8558086156845093,18246
bottle,0.8537003993988037,14235
bottle,0.8391342759132385,16879
bottle,0.8351545333862305,12825
bottle,0.8342088460922241,22911
bottle,0.8055657744407654,19682
bottle,0.804946780204773,11758
bottle,0.7981252670288086,13370
bottle,0.7965294718742371,25595
bottle,0.7915628552436829,20259
bottle,0.7540460824966431,16437
bottle,0.7530410289764404,24343
bottle,0.7418057322502136,15161
bottle,0.6818471550941467,15438
bottle,0.6695101857185364,18304
bottle,0.6541529893875122,21332
bottle,0.622427225112915,25827
bottle,0.5985903143882751,17517
bottle,0.520664393901825,23165
