person,0.9983649849891663,139538
person,0.9978918433189392,93406
person,0.9909766912460327,69741
person,0.965563178062439,35303
cup,0.9651458859443665,2069
cup,0.9501286745071411,2232
cup,0.9479491710662842,2004
spoon,0.8345872163772583,1845
dining table,0.8148626685142517,221358
bottle,0.793707549571991,4385
bottle,0.7818315625190735,3819
cup,0.7556808590888977,1773
bowl,0.6960050463676453,8984
person,0.6713597178459167,14055
spoon,0.6496497392654419,1396
knife,0.6473792195320129,6603
bowl,0.6330581307411194,3629
sandwich,0.6186205148696899,1264
sandwich,0.6080449223518372,1274
knife,0.5850440859794617,809
sandwich,0.5767216086387634,2029
bowl,0.5417699813842773,15431
chair,0.5140894651412964,46231
spoon,0.5041999816894531,2171
knife,0.5023539066314697,611
