person,0.9981581568717957,23625
person,0.9977261424064636,41583
person,0.9957379102706909,14112
person,0.9939627051353455,43462
person,0.9936475157737732,57205
person,0.9935636520385742,6195
horse,0.9905959367752075,38404
person,0.9768039584159851,29779
person,0.9716954827308655,2830
person,0.9674294590950012,3474
person,0.9553930759429932,15577
person,0.8700072169303894,11771
horse,0.769785463809967,41515
person,0.7537423968315125,1268
backpack,0.6874753832817078,11263
person,0.6819473505020142,7331
horse,0.6744439601898193,8342
person,0.6191532015800476,5650
horse,0.5829848647117615,56036
