id,category,conf,size
1a34153v,person,0.9874643087387085,60595
1a34153v,person,0.9603498578071594,57753
1a34153v,person,0.9199991822242737,23585
1a34153v,truck,0.9116327166557312,407668
1a34153v,person,0.9081079363822937,24074
1a34153v,person,0.8797163367271423,29534
1a34154v,person,0.9992218017578125,122931
1a34154v,person,0.9979521632194519,86829
1a34154v,person,0.9968209266662598,72539
1a34154v,person,0.9899212121963501,40518
1a34154v,dining table,0.8411550521850586,45046
1a34154v,person,0.7794279456138611,1883
1a34155v,person,0.5649427771568298,931
1a34156v,person,0.9970861077308655,16673
1a34156v,person,0.996190071105957,12719
1a34156v,person,0.9945471286773682,20331
1a34156v,horse,0.993217408657074,13353
1a34156v,horse,0.9838178157806396,20596
1a34156v,person,0.9828472137451172,10083
1a34156v,person,0.9815264344215393,5941
1a34156v,horse,0.9800761342048645,11822
1a34156v,cow,0.9671885371208191,12219
1a34156v,person,0.964039146900177,11469
1a34156v,person,0.9520008563995361,8159
1a34156v,horse,0.9292426705360413,8457
1a34156v,cow,0.9287503957748413,10221
1a34156v,cow,0.9153876900672913,15115
1a34156v,cow,0.909944474697113,8200
1a34156v,cow,0.8967177271842957,10503
1a34156v,horse,0.84470367431640625,5977
1a34156v,cow,0.7682616114616394,20666
1a34156v,horse,0.7378970384597778,6562
1a34156v,person,0.7303942441940308,2707
1a34156v,person,0.6882177591323853,1366
1a34156v,car,0.6687936186790466,7525
1a34156v,car,0.6362091898918152,5187
1a34156v,sheep,0.634430468082428,14596
1a34156v,car,0.5789595246315002,2467
1a34156v,cow,0.5154533982276917,13975
1a34157v,person,0.9988744854927063,116764
1a34157v,person,0.9882113337516785,122809
1a34157v,cow,0.8421077132225037,214805
1a34159v,person,0.7401494383811951,469
1a34160v,person,0.9972249269485474,70926
1a34160v,person,0.9908010363578796,28564
1a34160v,person,0.9846766591072083,19647
1a34160v,person,0.981682538986206,26875
1a34160v,cup,0.6512371301651001,1093
1a34160v,spoon,0.5856431126594543,570
1a34161v,person,0.9986853003501892,98709
1a34164v,person,0.8713767528533936,6044
1a34164v,teddy bear,0.6078433394432068,3481
1a34164v,donut,0.5313059687614441,28593
1a34165v,person,0.9963272213935852,19707
1a34165v,person,0.8766459822654724,1848
1a34166v,person,0.9990764856338501,15410
1a34166v,horse,0.9847882986068726,13444
1a34166v,horse,0.9169089198112488,14874
1a34166v,horse,0.5539184212684631,5512
1a34167v,person,0.9978762865066528,9349
1a34167v,potted plant,0.8995954394340515,4320
1a34167v,person,0.7629546523094177,14222
1a34167v,potted plant,0.5784174799919128,5093
1a34168v,person,0.9991342425346375,152520
1a34168v,skateboard,0.8047083616256714,13923
1a34168v,person,0.7205203175544739,3464
1a34169v,person,0.9987004995346069,119005
1a34169v,person,0.9983512163162231,108669
1a34169v,person,0.9982863068580627,74804
1a34169v,person,0.9981333613395691,115015
1a34169v,person,0.993821382522583,100792
1a34169v,person,0.9915913343429565,77221
1a34169v,person,0.8992478251457214,42356
1a34169v,person,0.8614526391029358,15383
1a34169v,person,0.7897358536720276,15196
1a34170v,person,0.9992720484733582,129346
1a34170v,person,0.9988391995429993,251430
1a34170v,person,0.9928073883056641,139761
1a34170v,person,0.9648371934890747,31815
1a34170v,cup,0.6801270842552185,1067
1a34172v,person,0.5444635152816772,958
1a34177v,horse,0.78754723072052,553
1a34177v,horse,0.6941884756088257,383
1a34178v,bicycle,0.6262458562850952,2193
1a34179v,truck,0.8670679330825806,15500
1a34180v,horse,0.5496956706047058,4863
1a34185v,person,0.9974592328071594,151831
1a34185v,person,0.9956477284431458,117449
1a34185v,person,0.9921776652336121,99962
1a34185v,person,0.9884012937545776,87382
1a34185v,person,0.9834232330322266,60374
1a34185v,person,0.9808216094970703,43448
1a34185v,person,0.9783710241317749,11951
1a34185v,person,0.9728246927261353,34088
1a34185v,person,0.9541974067687988,4197
1a34185v,person,0.9273616075515747,22232
1a34185v,tie,0.7781161069869995,821
1a34185v,handbag,0.7571454644203186,29598
1a34185v,person,0.7252108454704285,36184
1a34185v,person,0.691411018371582,4634
1a34185v,tie,0.6805406212806702,1015
1a34185v,backpack,0.6661298274993896,7483
1a34185v,tie,0.607960045337677,828
1a34185v,person,0.5849526524543762,7997
1a34185v,person,0.5687879920005798,3097
1a34186v,person,0.9884775280952454,2499
1a34186v,person,0.9701856374740601,2948
1a34186v,person,0.9679269790649414,2626
1a34186v,person,0.9552325010299683,2623
1a34186v,person,0.9545384645462036,2901
1a34186v,person,0.9347001910209656,1181
1a34186v,person,0.8991274237632751,2846
1a34186v,person,0.8679443001747131,3830
1a34186v,person,0.8581075668334961,2189
1a34186v,person,0.8370090126991272,2554
1a34186v,person,0.8260759711265564,2278
1a34186v,person,0.8243285417556763,1012
1a34186v,person,0.8121241331100464,1491
1a34186v,person,0.8043143153190613,953
1a34186v,person,0.7986697554588318,3852
1a34186v,person,0.7614923119544983,2685
1a34186v,person,0.7282469868659973,1975
1a34186v,person,0.7281516194343567,2704
1a34186v,person,0.7214894890785217,3239
1a34186v,person,0.6740469932556152,2752
1a34186v,person,0.6607728600502014,1182
1a34186v,truck,0.6420751810073853,25311
1a34186v,truck,0.5976670980453491,56667
1a34186v,person,0.5798431038856506,2538
1a34186v,person,0.5437104105949402,356
1a34186v,person,0.5344550609588623,2289
1a34187v,person,0.9987120628356934,151012
1a34187v,person,0.983923614025116,61834
1a34187v,person,0.971278965473175,78181
1a34187v,person,0.9633646011352539,82508
1a34187v,person,0.9315602779388428,51971
1a34187v,person,0.9111246466636658,40214
1a34187v,person,0.9045823216438293,17377
1a34187v,person,0.8901368379592896,10921
1a34187v,person,0.7549068331718445,37522
1a34187v,person,0.6008994579315186,7325
1a34187v,person,0.5186071991920471,1768
1a34188v,person,0.9954530000686646,55378
1a34188v,person,0.9925037622451782,6622
1a34188v,person,0.9841127991676331,25899
1a34188v,person,0.973992645740509,76460
1a34188v,truck,0.9254601001739502,363916
1a34188v,person,0.8396698236465454,12770
1a34188v,handbag,0.6818166971206665,30153
1a34189v,person,0.9910728335380554,3052
1a34189v,person,0.9833492040634155,4170
1a34189v,person,0.974088191986084,3338
1a34189v,person,0.9653894901275635,1797
1a34189v,dog,0.9538187384605408,1585
1a34189v,person,0.951220691204071,3419
1a34189v,person,0.9366949200630188,3397
1a34189v,dog,0.9232949018478394,747
1a34189v,person,0.8880608081817627,3918
1a34189v,person,0.86435699462890625,3305
1a34189v,person,0.8294836282730103,971
1a34189v,person,0.8164326548576355,2685
1a34189v,person,0.8094231486320496,1572
1a34189v,person,0.8081220984458923,926
1a34189v,person,0.8050535917282104,1332
1a34189v,person,0.7858414053916931,2150
1a34189v,person,0.783943235874176,2657
1a34189v,person,0.7771921753883362,2038
1a34189v,bird,0.7677704095840454,39
1a34189v,person,0.7392029762268066,642
1a34189v,person,0.6850167512893677,1893
1a34189v,person,0.6364731788635254,2189
1a34189v,umbrella,0.6057019233703613,6992
1a34189v,person,0.5686302185058594,2564
1a34189v,person,0.5417107939720154,502
1a34189v,person,0.5029656887054443,607
1a34190v,person,0.9981050491333008,72774
1a34190v,person,0.9964662790298462,13885
1a34190v,person,0.993353009223938,24585
1a34190v,person,0.9932839870452881,53604
1a34190v,person,0.9892175197601318,36419
1a34190v,person,0.9839263558387756,49262
1a34190v,person,0.9775418043136597,11296
1a34190v,person,0.9469004273414612,5617
1a34190v,person,0.9457041025161743,3496
1a34190v,person,0.8949742317199707,5190
1a34190v,person,0.8518065810203552,3729
1a34190v,person,0.8461028337478638,4346
1a34190v,person,0.8348181843757629,4853
1a34190v,person,0.8274012804031372,11929
1a34190v,person,0.8016855716705322,2194
1a34190v,person,0.7844050526618958,9301
1a34190v,person,0.7694319486618042,1844
1a34190v,person,0.7662997245788574,23415
1a34190v,person,0.702200174331665,2856
1a34190v,person,0.6857441067695618,2696
1a34190v,person,0.6842920780181885,50171
1a34190v,person,0.5753470659255981,2289
1a34190v,person,0.5701783895492554,1671
1a34190v,person,0.5371526479721069,1947
1a34190v,handbag,0.5120607018470764,2661
1a34191v,potted plant,0.7263856530189514,627276
1a34191v,apple,0.6570243239402771,3579
1a34191v,apple,0.6502203941345215,3910
1a34191v,person,0.6224790811538696,18338
1a34192v,person,0.997066080570221,33214
1a34192v,backpack,0.7800483703613281,5013
1a34193v,person,0.9955535531044006,18268
1a34193v,horse,0.992110550403595,135539
1a34193v,horse,0.5668336749076843,77657
1a34195v,person,0.9988263249397278,71611
1a34195v,person,0.9879533052444458,65088
1a34196v,person,0.9905168414115906,49791
1a34196v,horse,0.8959737420082092,29861
1a34196v,backpack,0.8796745538711548,20483
1a34196v,person,0.8600456118583679,28360
1a34197v,person,0.9973825812339783,21508
1a34197v,person,0.9961519837379456,19950
1a34197v,horse,0.987407922744751,178019
1a34197v,person,0.9839267134666443,8938
1a34197v,person,0.8116820454597473,6676
1a34197v,person,0.6081877946853638,9333
1a34198v,potted plant,0.8403099775314331,645834
1a34199v,apple,0.9021182060241699,2159
1a34199v,potted plant,0.8206580281257629,693008
1a34199v,apple,0.6792972683906555,1129
1a34199v,apple,0.5643836259841919,2504
1a34199v,apple,0.5636643767356873,1559
1a34199v,apple,0.5155428647994995,521
1a34201v,person,0.9997610449790955,531104
1a34201v,tie,0.6394582986831665,64692
1a34201v,tie,0.5650018453598022,17677
1a34202v,truck,0.9060873985290527,20371
1a34202v,truck,0.7711753845214844,21433
1a34202v,car,0.6787930130958557,17535
1a34202v,truck,0.6475083827972412,22894
1a34202v,truck,0.5653976798057556,40194
1a34202v,car,0.5632942318916321,21508
1a34202v,truck,0.5012180209159851,18208
1a34203v,person,0.9959295392036438,35039
1a34203v,person,0.9958166480064392,16007
1a34203v,person,0.9956969022750854,12780
1a34203v,person,0.9952457547187805,19882
1a34203v,person,0.9902337789535522,3535
1a34203v,person,0.9870398640632629,3308
1a34203v,person,0.9868705868721008,26093
1a34203v,person,0.9800376892089844,4510
1a34203v,person,0.9578635692596436,9603
1a34203v,person,0.9352664947509766,5577
1a34203v,person,0.9243296980857849,2791
1a34203v,person,0.9032977223396301,5017
1a34203v,person,0.9000895619392395,10226
1a34203v,person,0.8982688784599304,18657
1a34203v,person,0.8930578231811523,2949
1a34203v,person,0.891436755657196,4844
1a34203v,person,0.8409758806228638,2558
1a34203v,person,0.8078539967536926,8739
1a34203v,chair,0.7519962787628174,14979
1a34203v,person,0.7400730848312378,5319
1a34203v,person,0.732620120048523,1898
1a34203v,person,0.7299656867980957,4605
1a34203v,person,0.6130868196487427,2028
1a34203v,dog,0.5854413509368896,1369
1a34204v,person,0.9944174289703369,13927
1a34204v,person,0.9893772602081299,18858
1a34204v,person,0.9889423847198486,19299
1a34204v,person,0.9861814379692078,27776
1a34204v,person,0.9817067980766296,2502
1a34204v,person,0.9800772070884705,14803
1a34204v,person,0.9753121137619019,2672
1a34204v,person,0.9682125449180603,15573
1a34204v,person,0.9453730583190918,11269
1a34204v,person,0.9437025785446167,6413
1a34204v,person,0.9189586043357849,9901
1a34204v,person,0.8939785361289978,2418
1a34204v,person,0.8852921724319458,4268
1a34204v,person,0.8690148591995239,21954
1a34204v,person,0.8633489012718201,5549
1a34204v,person,0.8070497512817383,2709
1a34204v,person,0.6867235898971558,2685
1a34204v,person,0.684383749961853,2140
1a34204v,person,0.6578004360198975,9734
1a34204v,person,0.6354569792747498,2671
1a34204v,person,0.6267949342727661,3832
1a34204v,person,0.6094759702682495,891
1a34204v,person,0.5546084642410278,544
1a34204v,person,0.5366513729095459,1177
1a34204v,person,0.52068692445755,1826
1a34205v,person,0.9832325577735901,3166
1a34205v,person,0.9320316314697266,949
1a34205v,person,0.9291655421257019,943
1a34205v,person,0.7730976939201355,758
1a34205v,person,0.7315851449966431,421
1a34205v,person,0.7308374047279358,448
1a34205v,bus,0.7050387263298035,3150
1a34205v,boat,0.6651132106781006,145078
1a34205v,person,0.6301910281181335,815
1a34205v,person,0.5767306685447693,828
1a34205v,person,0.5274502038955688,906
1a34205v,person,0.5209401845932007,194
1a34206v,toilet,0.7584807276725769,2047
1a34207v,stop sign,0.9568727016448975,285
1a34207v,stop sign,0.8877754807472229,320
1a34207v,clock,0.816924512386322,1733
1a34207v,train,0.7785019874572754,30744
1a34207v,truck,0.6885008811950684,18653
1a34207v,car,0.6657198071479797,461
1a34209v,person,0.9951484799385071,2330
1a34209v,person,0.951073408126831,4229
1a34209v,truck,0.8504273891448975,9577
1a34209v,truck,0.7466592788696289,10978
1a34209v,car,0.6864493489265442,21636
1a34209v,truck,0.6214670538902283,9429
1a34209v,truck,0.6047550439834595,22105
1a34209v,car,0.5179550647735596,9209
1a34210v,truck,0.6451143026351929,5513
1a34210v,car,0.5609452724456787,5652
1a34212v,train,0.8158374428749084,40210
1a34213v,train,0.7763147950172424,66979
1a34214v,truck,0.7785569429397583,20342
1a34214v,truck,0.7089372873306274,5183
1a34214v,person,0.7086849808692932,786
1a34214v,person,0.6253563761711121,1392
1a34214v,clock,0.5772218108177185,992
1a34214v,person,0.5458505153656006,496
1a34214v,car,0.5446650981903076,19564
1a34214v,person,0.53260338306427,775
1a34215v,person,0.9847341775894165,1039
1a34215v,person,0.6087809205055237,332
1a34215v,person,0.5557973980903625,351
1a34215v,train,0.5289823412895203,16151
1a34216v,truck,0.974065363407135,10789
1a34216v,car,0.9716220498085022,3260
1a34216v,person,0.9645594954490662,935
1a34216v,car,0.9425928592681885,1657
1a34216v,car,0.9291784167289734,13482
1a34216v,person,0.9091257452964783,1866
1a34216v,car,0.8988372683525085,1802
1a34216v,car,0.8768582940101624,6945
1a34216v,car,0.8464029431343079,2173
1a34216v,person,0.6908796429634094,1901
1a34216v,car,0.6814373135566711,8246
1a34216v,car,0.5820465683937073,948
1a34216v,person,0.5370131134986877,871
1a34216v,person,0.5091363191604614,563
1a34217v,person,0.5402085781097412,146
1a34221v,horse,0.6979480385780334,395
1a34222v,truck,0.9911214113235474,12487
1a34222v,truck,0.8953670859336853,27514
1a34222v,car,0.8380399346351624,2962
1a34222v,bicycle,0.6547448635101318,7061
1a34222v,truck,0.6267603635787964,2882
1a34222v,car,0.5619462132453918,503
1a34223v,person,0.567659318447113,60
1a34228v,truck,0.97993004322052,598333
1a34229v,horse,0.9956034421920776,1416
1a34229v,horse,0.9955260157585144,1297
1a34229v,person,0.981289803981781,451
1a34229v,horse,0.9654468894004822,491
1a34229v,horse,0.9544675350189209,581
1a34229v,horse,0.9225124716758728,973
1a34229v,horse,0.9148029685020447,625
1a34229v,horse,0.8273200988769531,276
1a34229v,horse,0.7982599139213562,260
1a34229v,horse,0.7821374535560608,928
1a34229v,bird,0.7407068014144897,118
1a34229v,cow,0.7138329744338989,359
1a34229v,cow,0.6947178244590759,292
1a34229v,horse,0.6303803324699402,539
1a34229v,horse,0.5406725406646729,512
1a34229v,person,0.501448392868042,77
1a34230v,person,0.9752215147018433,3993
1a34230v,person,0.7744179964065552,3172
1a34230v,traffic light,0.6527857780456543,332
1a34231v,person,0.9268417954444885,15541
1a34231v,traffic light,0.7909579277038574,680
1a34232v,bench,0.6155115365982056,6022
1a34234v,person,0.7623019218444824,2970
1a34234v,airplane,0.7540279626846313,11922
1a34234v,airplane,0.6437219381332397,3492
1a34236v,bird,0.7219155430793762,2573
1a34236v,train,0.6362152099609375,60138
1a34237v,car,0.5612086653709412,257
1a34242v,person,0.9987579584121704,9923
1a34242v,person,0.9974364638328552,12824
1a34242v,person,0.9960494637489319,10280
1a34242v,person,0.9945045113563538,11187
1a34242v,person,0.9904550909996033,10304
1a34242v,person,0.9777651429176331,12201
1a34242v,surfboard,0.8273910284042358,266
1a34242v,airplane,0.5743284225463867,3861
1a34243v,person,0.9952985644340515,10942
1a34243v,person,0.991666853427887,8049
1a34243v,person,0.9849976301193237,6767
1a34243v,person,0.975395917892456,9606
1a34243v,person,0.9573648571968079,5782
1a34243v,person,0.8714545965194702,5801
1a34243v,airplane,0.7284470200538635,6595
1a34244v,person,0.9978861212730408,124583
1a34244v,person,0.9912851452827454,133631
1a34244v,airplane,0.9851824641227722,369036
1a34244v,sink,0.7915067076683044,8043
1a34244v,car,0.6684193015098572,14055
1a34245v,person,0.9970000386238098,8128
1a34245v,person,0.99356609582901,10739
1a34245v,airplane,0.9907914400100708,14817
1a34245v,person,0.9895144701004028,11579
1a34245v,person,0.9893386960029602,9200
1a34245v,person,0.9792150259017944,12978
1a34245v,umbrella,0.9193028211593628,98035
1a34245v,person,0.9107562899589539,11790
1a34245v,person,0.7673050165176392,7374
1a34245v,person,0.7342997193336487,10548
1a34245v,airplane,0.6537373661994934,9336
1a34245v,backpack,0.5820800065994263,1918
1a34245v,person,0.5213783383369446,2221
1a34246v,person,0.9993072748184204,58017
1a34246v,person,0.9991852641105652,77844
1a34246v,person,0.9983924031257629,76770
1a34246v,person,0.9982510209083557,31623
1a34246v,person,0.9969258904457092,79445
1a34246v,person,0.9952195286750793,64933
1a34246v,airplane,0.9368730783462524,3619
1a34246v,person,0.9244927763938904,37337
1a34246v,baseball glove,0.7841220498085022,777
1a34247v,person,0.9974259734153748,40355
1a34247v,airplane,0.9957219362258911,17758
1a34247v,airplane,0.995503842830658,239874
1a34247v,person,0.9941902160644531,3407
1a34247v,person,0.9809474945068359,4183
1a34247v,person,0.9610306620597839,2829
1a34247v,airplane,0.935660719871521,21358
1a34247v,person,0.9140140414237976,1975
1a34247v,person,0.8119626641273499,4792
1a34247v,person,0.6020102500915527,1847
1a34247v,person,0.5965494513511658,3719
1a34248v,person,0.9955043196678162,230493
1a34248v,person,0.9728546142578125,182959
1a34248v,person,0.9606702327728271,62299
1a34248v,tie,0.959447979927063,2451
1a34248v,tie,0.9453516602516174,7028
1a34248v,person,0.7709219455718994,115064
1a34248v,person,0.5199711322784424,382582
1a34249v,person,0.9981093406677246,23484
1a34249v,person,0.9980966448783875,27736
1a34249v,person,0.9978246688842773,17817
1a34249v,airplane,0.9449692368507385,209400
1a34249v,tie,0.7472097873687744,602
1a34249v,person,0.6708014607429504,27994
1a34249v,suitcase,0.5651012659072876,745
1a34250v,person,0.9994149208068848,71404
1a34250v,person,0.9939528107643127,71643
1a34250v,person,0.9881492853164673,76028
1a34250v,truck,0.9872150421142578,9519
1a34250v,airplane,0.9297062158584595,506596
1a34250v,surfboard,0.8512365818023682,16184
1a34251v,person,0.9986032843589783,179550
1a34251v,person,0.9978433847427368,140811
1a34251v,person,0.9963638186454773,186786
1a34251v,person,0.9951062202453613,162463
1a34251v,person,0.7169005274772644,79332
1a34251v,car,0.5140273571014404,4544
1a34252v,person,0.9985223412513733,84339
1a34252v,person,0.9890264868736267,63219
1a34252v,person,0.9830741286277771,118954
1a34252v,person,0.9446470141410828,97559
1a34252v,person,0.9344803094863892,52453
1a34252v,person,0.9239552021026611,124542
1a34252v,handbag,0.7775062918663025,42315
1a34252v,tie,0.7370443940162659,2829
1a34252v,person,0.7176599502563477,20667
1a34252v,scissors,0.6072091460227966,4390
1a34252v,person,0.5721960663795471,280475
1a34252v,person,0.5608839988708496,3722
1a34252v,tie,0.5437815189361572,1308
1a34253v,person,0.9960368275642395,4910
1a34253v,person,0.99327152967453,5441
1a34253v,person,0.986467719078064,2942
1a34253v,person,0.9825862646102905,4425
1a34253v,person,0.9567443132400513,2465
1a34253v,person,0.8111122250556946,2633
1a34253v,person,0.643592357635498,340
1a34253v,person,0.5323015451431274,1587
1a34254v,person,0.9982126951217651,22096
1a34254v,person,0.9815427660942078,16267
1a34254v,person,0.9812868237495422,8847
1a34254v,person,0.9791123867034912,15772
1a34254v,person,0.97594153881073,8318
1a34254v,person,0.9691181182861328,20481
1a34254v,person,0.9556527733802795,8224
1a34254v,person,0.9480113983154297,12425
1a34254v,person,0.9190390706062317,18844
1a34254v,person,0.9141149520874023,17852
1a34254v,person,0.8741134405136108,21021
1a34254v,person,0.8501135110855103,16573
1a34254v,person,0.8021287322044373,15762
1a34254v,person,0.7932857275009155,2860
1a34254v,person,0.7668245434761047,9071
1a34254v,person,0.7049692869186401,20997
1a34254v,handbag,0.6686205267906189,3491
1a34254v,person,0.6338103413581848,3380
1a34254v,person,0.5981107950210571,16598
1a34254v,person,0.5927931666374207,3772
1a34255v,person,0.9981371164321899,16852
1a34255v,person,0.9912852644920349,11398
1a34255v,person,0.9909942746162415,9176
1a34255v,person,0.9860227108001709,5470
1a34255v,person,0.9790523648262024,4428
1a34255v,person,0.9771983623504639,9889
1a34255v,chair,0.8929823040962219,17745
1a34255v,person,0.8898647427558899,7181
1a34255v,person,0.8435283899307251,286
1a34255v,handbag,0.8178595304489136,2722
1a34255v,person,0.6835450530052185,3212
1a34255v,potted plant,0.6634948253631592,2221
1a34255v,person,0.606563150882721,3339
1a34255v,person,0.5647786259651184,3298
1a34255v,person,0.5272701978683472,4728
1a34256v,person,0.9955358505249023,2395
1a34256v,person,0.9927799105644226,2072
1a34256v,person,0.9802712202072144,1688
1a34256v,person,0.8291232585906982,1782
1a34257v,person,0.9989018440246582,7130
1a34257v,person,0.9986823201179504,4395
1a34257v,person,0.9978012442588806,5359
1a34257v,person,0.997081458568573,7325
1a34257v,person,0.9963730573654175,4315
1a34257v,person,0.9658817648887634,4577
1a34257v,bench,0.8075544834136963,595
1a34257v,baseball bat,0.7527860999107361,5903
1a34258v,person,0.9992328882217407,176051
1a34258v,person,0.9983484745025635,160159
1a34258v,bench,0.7019029259681702,211111
1a34259v,person,0.9988425970077515,321925
1a34260v,person,0.9994122982025146,327796
1a34260v,bowl,0.8283222913742065,46125
1a34261v,person,0.9940213561058044,4544
1a34261v,person,0.9927535653114319,2771
1a34261v,person,0.851349949836731,3006
1a34261v,kite,0.7477272748947144,26349
1a34261v,kite,0.6774467825889587,2448
1a34261v,person,0.6072117686271667,2295
1a34262v,person,0.95979905128479,882
1a34262v,car,0.7697845697402954,2035
1a34262v,cow,0.5457240343093872,2941
1a34263v,person,0.9996864795684814,408433
1a34263v,bird,0.6365916132926941,17082
1a34265v,person,0.9978315234184265,152743
1a34266v,person,0.9987396597862244,43835
1a34266v,person,0.9983357787132263,48039
1a34266v,person,0.9982807636260986,51510
1a34266v,person,0.9959690570831299,4404
1a34266v,person,0.9956883788108826,34537
1a34266v,bench,0.8192399740219116,34121
1a34271v,person,0.9988296627998352,36891
1a34271v,car,0.9371556043624878,12135
1a34271v,car,0.9285299777984619,1369
1a34271v,car,0.9110075831413269,5448
1a34271v,car,0.8937380313873291,72059
1a34271v,car,0.8880359530448914,23954
1a34271v,car,0.8451168537139893,42193
1a34271v,car,0.8406358957290649,3332
1a34271v,car,0.802255392074585,15431
1a34271v,car,0.7720820903778076,2979
1a34271v,handbag,0.7568208575248718,1338
1a34271v,car,0.6888172030448914,7859
1a34271v,car,0.6447045207023621,139761
1a34271v,person,0.6058732271194458,726
1a34271v,person,0.5922805666923523,1620
1a34271v,person,0.5805072784423828,1342
1a34271v,car,0.5672279000282288,986
1a34272v,potted plant,0.8898535966873169,1204
1a34272v,potted plant,0.829578697681427,1098
1a34272v,potted plant,0.7217448949813843,1181
1a34272v,potted plant,0.5409231185913086,623
1a34272v,potted plant,0.5367221832275391,984
1a34273v,orange,0.9133716225624084,11821
1a34273v,refrigerator,0.5640681385993958,35299
1a34274v,person,0.9911754131317139,2666
1a34274v,person,0.9798041582107544,3543
1a34274v,person,0.9650620818138123,2857
1a34274v,car,0.90309077501297,3738
1a34274v,car,0.8757864236831665,1690
1a34274v,person,0.8715721964836121,1311
1a34274v,person,0.8474841117858887,1696
1a34274v,person,0.8455265760421753,3511
1a34274v,truck,0.8438788652420044,128329
1a34274v,car,0.7223659157752991,3382
1a34274v,person,0.7170457243919373,597
1a34274v,car,0.6473334431648254,1197
1a34274v,person,0.5899355411529541,1872
1a34274v,car,0.5401787757873535,794
1a34274v,person,0.5186349749565125,574
1a34275v,person,0.9985438585281372,128108
1a34275v,bench,0.7999586462974548,27489
1a34275v,bench,0.6224209666252136,3258
1a34276v,car,0.8800711035728455,778
1a34276v,frisbee,0.8647348880767822,2747
1a34276v,person,0.6233685612678528,1808
1a34278v,person,0.9963371753692627,3334
1a34278v,person,0.9946894645690918,10262
1a34278v,person,0.9928794503211975,8661
1a34278v,person,0.9827395677566528,3016
1a34278v,person,0.9796990156173706,7094
1a34278v,car,0.9770079851150513,9793
1a34278v,car,0.9705694913864136,14037
1a34278v,person,0.9700301289558411,2858
1a34278v,person,0.9587211608886719,1815
1a34278v,person,0.9556201696395874,4533
1a34278v,person,0.9325950145721436,482
1a34278v,car,0.9278132319450378,9957
1a34278v,car,0.8853685259819031,2591
1a34278v,person,0.881515383720398,6214
1a34278v,person,0.868354082107544,563
1a34278v,car,0.8631118535995483,2186
1a34278v,person,0.8531203866004944,2120
1a34278v,person,0.8302515149116516,5113
1a34278v,car,0.7598336935043335,4436
1a34278v,car,0.7440561652183533,17090
1a34278v,person,0.6758503913879395,539
1a34278v,person,0.6592658758163452,958
1a34278v,person,0.6405265927314758,296
1a34278v,person,0.616441011428833,2731
1a34278v,traffic light,0.5571709275245667,977
1a34278v,car,0.5419735908508301,12183
1a34278v,truck,0.5318306684494019,14416
1a34278v,person,0.5242274403572083,187
1a34279v,person,0.938337504863739,756
1a34279v,truck,0.869551420211792,6561
1a34279v,person,0.8642621636390686,710
1a34279v,person,0.8329451680183411,875
1a34279v,potted plant,0.736052393913269,3040
1a34280v,horse,0.997718095779419,64996
1a34280v,horse,0.9973547458648682,49893
1a34281v,person,0.9992654919624329,355010
1a34281v,person,0.870548665523529,4535
1a34282v,person,0.9985276460647583,42435
1a34283v,car,0.9298826456069946,1429
1a34286v,person,0.9965223073959351,7771
1a34286v,person,0.994845986366272,11046
1a34286v,person,0.9931361675262451,12126
1a34286v,person,0.9681641459465027,7852
1a34286v,person,0.9681140184402466,5126
1a34286v,car,0.864378035068512,4338
1a34286v,bench,0.8620703220367432,10329
1a34286v,chair,0.8124745488166809,4018
1a34286v,stop sign,0.5652933716773987,11866
1a34286v,person,0.5439530611038208,2343
1a34286v,car,0.5172093510627747,15469
1a34287v,person,0.9920633435249329,873
1a34287v,person,0.9904347658157349,5588
1a34287v,person,0.8789029121398926,1883
1a34287v,person,0.716776967048645,6012
1a34287v,horse,0.5882296562194824,4361
1a34287v,dog,0.547994077205658,1418
1a34287v,bench,0.5008285641670227,882
1a34288v,person,0.9969446063041687,85048
1a34288v,banana,0.5845425128936768,1540
1a34288v,pizza,0.5688119530677795,5254
1a34288v,banana,0.5642870664596558,3326
1a34288v,donut,0.5571940541267395,807
1a34288v,donut,0.5374860763549805,482
1a34288v,knife,0.5088634490966797,10655
1a34295v,person,0.9917874932289124,9192
1a34295v,person,0.9681743383407593,8980
1a34295v,person,0.9107843637466431,4477
1a34295v,truck,0.8931677937507629,81200
1a34295v,motorcycle,0.7499176859855652,3604
1a34295v,person,0.6572229862213135,360
1a34295v,car,0.6425958275794983,3065
1a34296v,person,0.9964788556098938,19618
1a34296v,person,0.9931923747062683,15021
1a34296v,person,0.9825559854507446,8197
1a34296v,person,0.9822775721549988,10758
1a34296v,person,0.9819666147232056,9657
1a34296v,person,0.9757850170135498,14394
1a34296v,person,0.9379462003707886,4314
1a34296v,person,0.9239855408668518,3639
1a34296v,person,0.9202099442481995,4860
1a34296v,person,0.9154521822929382,2012
1a34296v,person,0.842759907245636,3829
1a34296v,sheep,0.8283752799034119,10579
1a34296v,person,0.7363002300262451,4715
1a34296v,person,0.7352035045623779,2501
1a34296v,person,0.7028998732566833,5647
1a34296v,person,0.6940435767173767,2789
1a34296v,person,0.6690064072608948,3140
1a34296v,person,0.6493839621543884,13455
1a34296v,person,0.5157153606414795,2227
1a34296v,person,0.5047770738601685,1859
1a34296v,person,0.5041928291320801,3915
1a34297v,person,0.9970648884773254,5817
1a34297v,person,0.995459258556366,9846
1a34297v,person,0.9944736361503601,6983
